,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2007-07-03,13.681540489196777,,19.975805282592773,20.69361686706543,27.495941162109375,10.115551948547363,16.511178970336914,,10.439417839050293,25.72604751586914,15.556620597839355
2007-07-05,13.711458206176758,,19.927806854248047,20.51934242248535,27.468164443969727,10.154461860656738,16.499069213867188,,10.41861629486084,25.718820571899414,15.639120101928711
2007-07-06,13.827797889709473,,20.198854446411133,20.620527267456055,27.634817123413086,10.173909187316895,16.595979690551758,,10.36401081085205,25.776676177978516,15.780549049377441
2007-07-09,13.861042976379395,,20.388031005859375,20.536209106445312,27.84310531616211,10.232263565063477,16.595979690551758,,10.379616737365723,25.697120666503906,15.7216215133667
2007-07-10,13.66159725189209,,20.20732879638672,20.10333251953125,27.377906799316406,10.115551948547363,16.444555282592773,,10.28341007232666,25.480134963989258,15.442708969116211
2007-07-11,13.761320114135742,,20.28356170654297,20.170801162719727,27.669511795043945,10.173909187316895,16.523286819458008,,10.309405326843262,25.566926956176758,15.533051490783691
2007-07-12,14.110337257385254,,20.676015853881836,20.54183006286621,28.079179763793945,10.34509563446045,16.66259765625,,10.439417839050293,26.044275283813477,15.65483570098877
2007-07-13,14.259919166564941,,20.87930679321289,20.620527267456055,28.273597717285156,10.368439674377441,16.77768898010254,,10.595422744750977,25.979183197021484,15.733400344848633
2007-07-16,14.183464050292969,,20.611087799072266,20.547443389892578,28.45412254333496,10.399566650390625,16.7110652923584,,10.442014694213867,26.008121490478516,15.670548439025879
2007-07-17,14.309778213500977,,20.342853546142578,20.614917755126953,28.62078857421875,10.434581756591797,16.632314682006836,,10.452414512634277,25.928558349609375,15.686258316040039
2007-07-18,14.333049774169922,,20.803075790405273,20.350688934326172,28.55828285217285,10.380112648010254,16.63837432861328,,10.530417442321777,25.85623550415039,15.666622161865234
2007-07-19,14.36628532409668,,20.99224281311035,20.28322982788086,28.815187454223633,10.465702056884766,16.692886352539062,,10.699429512023926,25.718820571899414,15.701981544494629
